SURVYEAR	FIPS	STABR	STNAME	R1A	R1B	R1C	R1D	R1E	R1F	R1G	R1H	R1I	R1J	R1K	R1L	R1M	R1N	STR1	R2	R3	R4A	R4B	R4C	R4D	STR4	R5	TR	E11	E12	E13	E14	E15	E16	E17	E18	STE1	E11A	E11B	E11C	E11D	E2	E212	E213	E214	E215	E216	E217	E218	TE21	E222	E223	E224	E225	E226	E227	E228	TE22	E232	E233	E234	E235	E236	E237	E238	TE23	E242	E243	E244	E245	E246	E247	E248	TE24	E252	E253	E254	E255	E256	E257	E258	TE25	E262	E263	E264	E265	E266	E267	E268	TE26	STE22	STE23	STE24	STE25	STE26	STE27	STE28	STE2T	E3A11	E3A12	E3A13	E3A14	E3A2	E3A16	E3A1	E3B11	E3B12	E3B13	E3B14	E3B2	E3B16	E3B1	STE3	E4A1	E4A2	E4B1	E4B2	E4C1	E4C2	E4D	E4E1	E4E2	STE4	TE5	E61	E62	E63	STE6	E7A1	E7A2	STE7	E81	E82	E9A	E9B	E9C	E9D	E91	STE9	TE10	TE11	X12C	X12D	X12E	X12F	TX12	NCE13	ADA	A14A	A14B	PPE15	MEMBR16	CE1	CE2	IR1A	IR1B	IR1C	IR1D	IR1E	IR1F	IR1G	IR1H	IR1I	IR1J	IR1K	IR1L	IR1M	IR1N	ISTR1	IR2	IR3	IR4A	IR4B	IR4C	IR4D	ISTR4	IR5	ITR	IE11	IE12	IE13	IE14	IE15	IE16	IE17	IE18	ISTE1	IE11A	IE11B	IE11C	IE11D	IE2	IE212	IE213	IE214	IE215	IE216	IE217	IE218	ITE21	IE222	IE223	IE224	IE225	IE226	IE227	IE228	ITE22	IE232	IE233	IE234	IE235	IE236	IE237	IE238	ITE23	IE242	IE243	IE244	IE245	IE246	IE247	IE248	ITE24	IE252	IE253	IE254	IE255	IE256	IE257	IE258	ITE25	IE262	IE263	IE264	IE265	IE266	IE267	IE268	ITE26	ISTE22	ISTE23	ISTE24	ISTE25	ISTE26	ISTE27	ISTE28	ISTE2T	IE3A11	IE3A12	IE3A13	IE3A14	IE3A2	IE3A16	IE3A1	IE3B11	IE3B12	IE3B13	IE3B14	IE3B2	IE3B16	IE3B1	ISTE3	IE4A1	IE4A2	IE4B1	IE4B2	IE4C1	IE4C2	IE4D	IE4E1	IE4E2	ISTE4	ITE5	IE61	IE62	IE63	ISTE6	IE7A1	IE7A2	ISTE7	IE81	IE82	IE9A	IE9B	IE9C	IE9D	IE91	ISTE9	ITE10	ITE11	IX12C	IX12D	IX12E	IX12F	ITX12	INCE13	IADA	IA14A	IA14B	IPPE15	IMEMBR16	ICE1	ICE2
2017	28	MS	Mississippi	1393467059	2773466	-2	24823889	4014961	5738670	989116	594309	61258188	42094216	62245453	71782424	0	808918	1664257690	318442	2415768694	37643105	627747610	0	7489786	672880501	317003802	4753225327	1658004979	549816141	70947213	9269436	4594142	100227760	45641177	11950318	2400215847	1105458784	229178815	78859390	52273845	13561233	155885136	105222761	78620197	189941123	95534439	91668213	59978143	776850012	48909424	33234686	24860693	59953749	39934189	39171649	19760653	265825043	15941508	40415707	29933920	4559224	264731903	36169754	25719361	417471377	3260883	14554978	3507489	2523271	32961034	34648884	6534505	97991044	378432	16270241	1551811	906380	16053983	30292131	8653849	74106827	421956	3327496	5300411	421111	652949	437449	1572170	12133542	224418907	196755628	142222710	257398478	433814514	202095949	113564832	1570271018	71438883	36558910	12468382	138140969	8389940	449914	259057058	0	0	0	222756	0	0	222756	259279814	0	0	0	0	0	0	0	0	0	0	4229766679	102111123	92210075	37836810	232158008	53500640	239941953	293442593	14901191	213590	6770140	2368277	1462484	4212884	40069	14813785	258438488	4620031266	198337617	0	0	0	308490281	3921276398	446793	446793	-2	8776	483150	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	29	MO	Missouri	5286303934	686050396	-2	-2	15386439	79145903	849324	6788608	121833258	130730360	202612834	252218915	0	0	6695985460	36998347	3749128761	55484846	947804365	0	0	1003289211	975895308	11485401779	3973410517	1213296436	185356585	11569963	103446899	365050014	40055344	19238145	5767921660	2623905169	573164634	93249217	310199280	52850093	322234579	231010129	189582365	427763972	349636382	164622814	106913209	1791763450	96312356	64229898	60975616	121307519	124226967	54173026	40987905	562213287	14842163	82851548	95124409	13790005	226570968	241530966	73557743	748267802	7848435	68987439	16919950	10536794	277170724	45311429	22350722	449125493	325856	24618331	8651704	3188661	70537463	39842138	11587981	158752134	0	0	0	0	0	0	679206	679206	441237533	447079014	362602340	573398290	977605041	505638235	244488785	3552049238	108629677	40452301	134669747	172755017	9406381	0	456506742	0	0	0	0	0	0	0	456506742	0	0	0	0	0	0	0	0	0	0	9776477640	586127209	13678143	31401266	631206618	312118316	1028639817	1340758133	228992548	1656418	0	30736873	0	0	158429	30736873	255108115	10877442385	201546625	38310246	0	0	589435828	9187041812	848127	848127	-2	10832	915040	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	A	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	30	MT	Montana	476317975	4304322	-2	-2	2637184	2268254	119750	475730	6306688	18446667	40845569	35831804	281539	470206	585561704	162545545	867286272	12384741	147999332	0	65508412	225892485	212800831	1841286006	660423782	201944827	59733003	976924	2575412	63834635	6425454	4418495	991331666	516020529	51935788	20151820	1659086	7363932	63653705	33761112	25544309	67703149	57515194	21063124	25613772	294854365	19503218	9708555	8059179	21102525	22170996	6943358	8058312	95546143	29837488	7462612	14695974	2801760	43058685	45657187	8807892	152321598	2555439	8660869	2354985	2090345	45022104	5520493	4327908	70532143	101151	239818	277143	136315	12144421	12265709	657368	25821925	196551	244676	2967703	383401	1915312	107820	717597	6533060	115746401	59837824	53622150	94081180	169682291	79291982	47525481	619787309	23174715	8371638	11395088	32042464	746542	203373	75187278	1367254	517947	349708	282787	21003	120330	2638026	77825304	0	0	0	0	0	0	0	0	0	0	1688944279	144113303	6873816	1181871	152168990	23436196	45018024	68454220	3583976	3667	82399	7045781	0	0	59274	7128180	41133552	1884903290	48543085	2925032	0	0	114269032	1574675247	135239	135239	-2	11644	146375	1531887797	155284432	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	31	NE	Nebraska	2369878854	33874561	-2	-2	1392473	60678819	140628	83300	8886077	67588286	91556007	77431629	0	909680	2651658195	18576710	1450774397	45269348	184192470	11799496	107882848	349144162	566751692	4470153464	1679452580	660061259	134211934	0	19828278	119990503	74955375	23088807	2616805083	1030290215	251760612	458091	215420455	640704	97360807	73584798	61905369	139051681	126665078	41348545	28451744	568368022	30833300	24717214	20270098	47724303	49629932	13568601	12779628	199523076	16536056	12082851	23986488	1123970	138255526	59636348	36095639	287716878	6990026	16292203	4176320	1511014	26884866	2621722	5863168	64339319	2152483	5217670	66705	3137768	31626992	15084358	5070731	62356707	2854384	3250274	8000808	1792428	3732457	2265467	9107808	31003626	154574573	129927340	118339083	191203396	345167859	119440683	92297987	1150950921	50418418	16147485	23759671	73770185	4005710	4211684	168307443	259412	29923	27787393	41107395	0	36231579	105415702	273723145	0	0	0	0	0	0	0	0	0	0	4041479149	421205701	56009080	85710278	562925059	96232603	180056092	276288695	1884050	22688	0	178054	0	0	0	178054	283059838	4747806792	82197936	0	0	0	243785010	3797694139	287408	287408	-2	13214	319194	3838688491	202790658	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	32	NV	Nevada	1201302081	1400477120	-2	1865031	2600872	87463	794418	0	9845025	21678611	2384434	52206063	23122	1114796	2694291573	0	1780379970	16209681	413132019	2992864	12395378	444729942	1180121497	4919401485	1648454941	669524658	48597330	2429128	1556762	182142940	3677012	3679015	2554828012	1169078522	253450953	15772843	54865577	31989428	149868453	134273434	28527969	215417835	157752533	95169811	73796881	854806916	61434761	49962731	11872854	88652176	70843495	44937076	32883047	360586140	18969002	31635885	26782499	11106293	78343944	11992581	43297192	222127396	5068124	19250707	1967907	1803106	89739580	16905834	6532905	141268163	222957	347247	12665	212481	9332035	8680826	5088994	23897205	1729826	3577694	826127	105537	3358583	72084	8788792	18458643	237070166	238700451	69977356	317084947	400038135	169077386	165298817	1597247258	42194278	17968927	11901620	92255851	2068698	3922867	168243543	8091	528	60773	113479	0	2214	185085	168428628	0	0	0	0	0	0	0	0	0	0	4320503898	408822226	35690830	3627635	448140691	163967076	1070112379	1234079455	5340108	0	0	19784839	0	0	0	19784839	68961380	4823412451	124390125	8727970	0	0	161714348	4158789550	449096	-2	449096	9260	473744	3998225897	306848045	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	33	NH	New Hampshire	1565927982	-2	293957548	-2	6882479	98511241	237702	381688	2998028	35638897	2746735	42257047	82598	451182	1951180198	0	1007309778	5718641	167631378	42556	423485	173816060	67235418	3132306036	1085209066	510292736	50275343	155074119	104166493	35203562	15132077	3287788	1839342614	665889404	159298301	19008352	11486557	-1	125358962	44960549	34341898	102355110	71534754	9615513	16923130	405089916	59107347	23714973	15314049	49315873	34849554	3779082	9435256	195516134	34667779	15748231	50809528	6187490	73985155	111329105	7642443	300369731	1913671	9754796	1634241	1806561	50802261	2519650	2297490	70728670	406978	10385770	465506	574060	6684534	1524896	3719289	23761033	1078672	785374	1851741	1327430	131306	48439	986328	6209290	222126431	94963923	103951457	160992464	231303030	127291789	37284647	977913741	21951345	6829340	14412847	25994129	698272	204551	69392212	0	0	0	0	0	0	0	69392212	0	0	0	0	0	0	0	0	0	0	2886648567	99097773	3718065	1525644	104341482	45629499	87756967	133386466	406633	5211	381414	5633759	4848	0	244663	6020021	45084965	3037257959	41023952	0	0	0	87063545	2799585022	176442	176442	-2	15867	180888	2759773660	126874905	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	34	NJ	New Jersey	15304627976	-2	-2	-2	26992990	847497962	4939781	390323166	3610600	249309271	298501968	288110949	586	1619074	16177713195	164987	12920844616	32632785	1212076837	0	24950934	1269660556	622023079	30368383354	9803634569	4888506533	660987699	677927423	873950045	443099813	40932799	115225722	16589381759	6334817310	1584884367	95597472	725017314	56498453	1708608566	494730232	194859739	880135377	944794682	239430592	367956054	4830515242	780108971	268030207	100863999	404866681	467642177	117086880	163639495	2302238410	341033090	63521167	223081296	56644622	755081182	748135301	99007148	2286503806	23550624	34418551	6965973	19052516	507693336	31914677	15515273	639110950	998851	4036324	1208608	2344764	31138288	22066912	22985991	84779738	4716300	4128608	37476338	8701774	11183758	2716967	13005617	81929362	2858017551	864828765	563247345	1369400970	2686395135	1139284417	659123587	10140297770	210847312	43475207	47005348	297225583	7899188	18746888	617300338	57572600	14027842	70139208	118944406	16365815	15196828	275880884	893181222	0	0	0	0	0	0	0	0	0	0	27622860751	1061342904	75356873	14728620	1151428397	665866174	1088013231	1753879405	9848104	0	181685273	57132661	0	0	309511	238817934	240372544	29173242237	335187869	0	0	0	916551539	26706309212	1332175	1332175	-2	20047	1410421	26386550946	1236309805	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	35	NM	New Mexico	572792278	-2	-2	2566564	3485286	0	0	0	14188183	23366004	26417539	62273590	0	818033	705907477	2565794	2726305175	177031968	400399160	0	11585584	589016712	362467832	4023795158	1282898163	450509983	74019338	0	0	106860207	2868067	280270	1914567961	812194460	242012661	20459193	50579444	16254980	194150541	55147494	32790952	137083741	108651916	30131374	62300828	620256846	69847708	20464245	10408507	48908437	43168833	11563429	22897640	227258799	66893003	8267350	33640753	9134848	123447799	56740504	15065055	313189312	6359167	7477249	2320121	3272803	73608869	5275244	5752205	104065658	178942	190417	29911	41374	962692	6694462	218732	8316530	678026	52187	464539	94844	367473	41259	2456212	4154540	337928445	91408525	79624872	198494673	349244890	103751810	108471940	1268925155	42333820	17353505	30321965	69505055	2823153	125870	159640215	768524	230557	701697	503997	0	0	2204775	161844990	0	0	0	0	0	0	0	0	0	0	3345338106	534725397	4174135	859466	539758998	152296	510000	662296	1959475	0	0	0	0	0	0	0	19041351	3901064329	89192369	19003636	0	0	162282867	3183055239	335272	335272	-2	9494	336263	2872951608	258449739	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	36	NY	New York	18650072443	305692449	16007200751	-2	40514821	354885809	0	8661295	45998396	242472473	19225316	1528636815	163683	3090302	36843067449	474535063	28253045478	561968	3517522999	0	139492671	3657577638	1164232746	69228225628	25538665624	13445450593	1947700741	700315586	290542615	752814216	123547820	4731889	42389678649	13124107289	6237150014	876904801	375406399	235457376	1134885156	788683175	344978675	1475530581	2181947000	555814532	691428585	7173267704	623442665	423935696	191462259	814487047	1208410878	302794377	382884665	3947417587	180110100	159990536	351966821	21278575	1981276552	2131461039	599628985	5425712608	11955865	195186476	6658321	12509506	226811274	83232533	64404999	600758974	1070324	143647300	1497723	1426873	124017336	48357845	11419973	331437374	217398	113846	89732962	8877881	2518319	106580	54896281	156463267	1950611184	1567909729	984799038	2332683590	5600964023	3073409061	1793243515	17303620140	451095971	89008348	124367084	489982092	15387796	57303158	1211756653	0	0	0	0	0	0	0	1211756653	0	0	0	0	0	0	0	0	0	0	60905055442	1852877471	41044985	210932890	2104855346	1465319220	4043899936	5509219156	127356461	1347546	537918152	315450699	0	1255455251	11622842	2108824102	735321253	65729434729	987019508	94925130	0	0	1387411233	59517644209	2487928	2487928	-2	23923	2664176	57326875072	3160697708	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	T	R	R	R	R	A	R	R
2017	37	NC	North Carolina	-2	-2	3290985547	83705473	5385981	0	0	0	8492402	161431325	0	232172432	0	0	3782173160	0	9057842222	158495102	1477738343	0	5026358	1641259803	890099023	14481275185	5972552349	2014734967	295970921	0	4509737	435368544	27585698	6074	8718632855	3261446733	513657653	278291759	405306900	4378222	523067021	323198736	76080047	604447588	355467738	299491559	184803123	2366555812	176174601	106987373	25512539	197025044	142293086	103965333	72815364	824773340	52230902	30160198	109016771	13506932	329360512	103675065	152191019	790141399	7052161	19155189	4746825	9431639	318953284	58881731	54714589	472935418	52152	4144757	392378	5851317	11334483	92039762	29232195	143047044	0	0	26483421	2104254	361268	2527905	2280560	33757408	758524685	479501496	241839603	826515457	1146435888	568541593	466804655	4488163377	244451241	98240731	37002421	323556081	13776505	33023222	736273696	0	0	0	0	0	0	0	736273696	0	0	0	0	0	0	0	0	0	0	13943069928	992977672	131578482	50640201	1175196355	21443553	37921970	59365523	64803350	51253	0	562499	0	0	0	562499	366679183	15368092632	430558878	144519467	588753	1290583	743774987	13199294941	1436250	1436250	-2	9190	1550062	13071113772	871956156	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	38	ND	North Dakota	423504735	3588807	-2	8849512	836048	34032335	269122	33768	3214997	33070997	35233929	34352361	0	153580	543074088	35801141	1014778816	36549850	120202793	6432559	260481	163445683	132873462	1757099728	616846428	231437847	22322526	915960	52724997	29925899	11485682	4863896	906312556	416363380	112082916	29616834	58783297	-1	38534683	28880196	34454345	55168543	48512818	22136903	25979328	253666816	14082528	11378177	15126420	20938195	16188823	4833546	8869400	91417089	6661023	6539973	10408903	1060781	28963580	24461990	8218680	86314930	1360628	3778838	1863589	545662	34903836	8346595	2346152	53145300	233198	5570995	670149	205415	9056749	8173809	6494221	30404536	141781	1341665	3351217	376992	987807	386125	845613	7431200	60780643	51918849	65204474	78090173	129556864	60165159	46259173	491975335	25463733	7073851	1891742	35030906	805154	784913	70245145	6002220	1467407	7470812	19060651	1832712	7757798	41758888	112004033	0	0	0	0	0	0	0	0	0	0	1510291924	206013990	18586740	952315	225553045	32650982	53562023	86213005	8799739	94067	0	2719946	0	0	45901	2719946	64207107	1792032706	38385066	0	0	0	107948742	1402343182	104567	-2	104567	13411	109706	1395412495	111802587	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	39	OH	Ohio	10070121247	483997074	-2	-2	105992827	958583858	7115850	590850	97970271	239790652	271751181	798226573	8438263	9786923	12093190861	181493932	10538278303	80818907	1806490328	50415886	12097009	1949822130	2324078380	24762785226	7852213257	2868220147	934871629	412953436	761969129	475638013	180270231	159711988	12703608470	5071533016	1474191215	295233027	-1	129102365	847544403	449285535	327948816	706817557	644875616	435280381	331606880	3743359188	312896128	173997006	130886318	305437200	285953909	214446905	135659492	1559276958	258848097	179328054	168533877	134284618	780856858	257552773	300333139	2079737416	21287596	46287447	8568118	18588986	124697773	111823169	27526192	358779281	4183269	35266880	2674902	3718721	99817901	89667580	24304763	259634016	14409752	7807410	38359157	23063966	4550866	1776738	252800297	342768186	1454985976	856705452	674296286	1188192327	1840935022	1020879966	1047926000	8083921029	225179749	114209362	88804249	274759952	11610093	2579246	705532558	82691	29683	115039	854472	13849	110466	1192351	706724909	0	0	0	0	0	0	0	0	0	0	21494254408	1355938564	12346821	55791156	1424076541	619369508	1040351730	1659721238	232612988	22568278	156080666	74844399	0	5075218	23264543	236000283	565498987	23884305230	619365742	13126883	5073	34	1275373428	20218880980	1650984	-2	1650984	12247	1710143	19732265791	1450098200	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	40	OK	Oklahoma	2007824283	-2	-2	18638044	22337328	1438002	3112772	0	11232988	67926580	186948856	146574285	241066	833209	2465669411	161623057	3007742301	72661603	592851273	14974929	45671259	726159064	654595240	6361193833	2124218031	695510658	58738517	1759533	5539574	182005443	8118508	10564718	3072796900	1208104704	188826106	42299969	179708651	43142430	195231152	111772262	94531720	225541409	155984839	83649958	81761538	948472878	63537082	38163365	28595767	73591769	55504971	27475697	26133796	313002447	47148173	44939454	32814520	2241877	215011713	32782855	37250120	412188712	49144974	22637981	2102106	4193050	148049110	28470095	18681018	273278334	1370417	2725220	86785	37307	22358583	41338729	6229000	74146041	19149372	4234860	6579036	707314	1745033	847453	23932456	57195524	374210753	221747922	164623149	306275419	576295666	173226058	187758928	2004137895	99955100	41200248	53180450	168154970	4701110	1142846	363633614	0	0	106734	55478983	4760	247416	55833133	419466747	0	0	0	0	0	0	0	0	0	0	5496401542	337562262	205905869	6572073	550040204	66337132	584050809	650387941	5762532	105981	19386413	3797172	0	0	21050	23183585	299575392	6162485313	138162577	22249649	0	0	441812037	5054589505	649013	649013	-2	7788	693903	4839247507	657154035	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2017	41	OR	Oregon	2518577320	1768074	6328159	-2	3509143	8373302	1487164	515811	37418472	38981465	93309800	270698396	91714	301062	2972470769	147413191	4018900426	14326782	508240123	6919954	21140114	550626973	2056410477	7689411359	2239093811	1186291338	139382319	23068611	223745388	202781484	5495738	16890674	3807508237	1432237954	213481736	41077106	144653743	35528636	287128844	133231231	41581108	261370383	168306927	82561880	164283639	1138464012	146067460	70453670	19428318	136865470	99929025	55071252	98753974	626569169	46179086	35878317	20167092	8526212	194509563	127470001	65894234	498624505	9855738	20179212	2236061	6936849	37792911	17875747	58226443	153102961	635859	794599	56724	216306	8069758	20189255	10458588	40421089	5356271	2873379	7714287	1889938	15966618	3784137	24611557	62196187	494587399	262615809	91126866	415588852	516505044	286763017	411769847	2478956834	54474276	36238710	51272563	79859985	2575379	2899877	224745411	1025965	293763	630150	1115129	45234	58146	3123153	227868564	0	0	0	0	0	0	0	0	0	0	6514333635	750027948	9733801	18851911	778613660	357408354	603625116	961033470	32210232	107729	0	784883	0	0	0	784883	77230881	7374587579	150128043	3682526	0	0	291490917	6222842718	528766	528766	-2	11769	578947	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
