SURVYEAR	FIPS	STABR	STNAME	R1A	R1B	R1C	R1D	R1E	R1F	R1G	R1H	R1I	R1J	R1K	R1L	R1M	R1N	STR1	R2	R3	R4A	R4B	R4C	R4D	STR4	R5	TR	E11	E12	E13	E14	E15	E16	E17	E18	STE1	E11A	E11B	E11C	E11D	E2	E212	E213	E214	E215	E216	E217	E218	TE21	E222	E223	E224	E225	E226	E227	E228	TE22	E232	E233	E234	E235	E236	E237	E238	TE23	E242	E243	E244	E245	E246	E247	E248	TE24	E252	E253	E254	E255	E256	E257	E258	TE25	E262	E263	E264	E265	E266	E267	E268	TE26	STE22	STE23	STE24	STE25	STE26	STE27	STE28	STE2T	E3A11	E3A12	E3A13	E3A14	E3A2	E3A16	E3A1	E3B11	E3B12	E3B13	E3B14	E3B2	E3B16	E3B1	STE3	E4A1	E4A2	E4B1	E4B2	E4C1	E4C2	E4D	E4E1	E4E2	STE4	TE5	E61	E62	E63	STE6	E7A1	E7A2	STE7	E81	E82	E9A	E9B	E9C	E9D	E91	STE9	TE10	TE11	X12C	X12D	X12E	X12F	TX12	NCE13	ADA	A14A	A14B	PPE15	MEMBR17	CE1	CE2	IR1A	IR1B	IR1C	IR1D	IR1E	IR1F	IR1G	IR1H	IR1I	IR1J	IR1K	IR1L	IR1M	IR1N	ISTR1	IR2	IR3	IR4A	IR4B	IR4C	IR4D	ISTR4	IR5	ITR	IE11	IE12	IE13	IE14	IE15	IE16	IE17	IE18	ISTE1	IE11A	IE11B	IE11C	IE11D	IE2	IE212	IE213	IE214	IE215	IE216	IE217	IE218	ITE21	IE222	IE223	IE224	IE225	IE226	IE227	IE228	ITE22	IE232	IE233	IE234	IE235	IE236	IE237	IE238	ITE23	IE242	IE243	IE244	IE245	IE246	IE247	IE248	ITE24	IE252	IE253	IE254	IE255	IE256	IE257	IE258	ITE25	IE262	IE263	IE264	IE265	IE266	IE267	IE268	ITE26	ISTE22	ISTE23	ISTE24	ISTE25	ISTE26	ISTE27	ISTE28	ISTE2T	IE3A11	IE3A12	IE3A13	IE3A14	IE3A2	IE3A16	IE3A1	IE3B11	IE3B12	IE3B13	IE3B14	IE3B2	IE3B16	IE3B1	ISTE3	IE4A1	IE4A2	IE4B1	IE4B2	IE4C1	IE4C2	IE4D	IE4E1	IE4E2	ISTE4	ITE5	IE61	IE62	IE63	ISTE6	IE7A1	IE7A2	ISTE7	IE81	IE82	IE9A	IE9B	IE9C	IE9D	IE91	ISTE9	ITE10	ITE11	IX12C	IX12D	IX12E	IX12F	ITX12	INCE13	IADA	IA14A	IA14B	IPPE15	IMEMBR17	ICE1	ICE2
2018	28	MS	Mississippi	1442718784	2750392	-2	22138269	4730464	5544042	961938	517576	64146874	40579228	62635575	66909090	0	553200	1708123814	360640	2408234018	32459932	617492343	0	8703726	658656001	211907805	4775374473	1659642286	547078576	75550149	7877083	4962074	104671800	53784894	13103967	2407923861	1098410199	231886837	77486045	53451119	18691151	155977851	100795539	85766748	191071591	94321949	93653235	59992760	781579673	48768856	31777246	26831833	60322793	39357736	39617958	19776872	266453294	19725729	41684480	30152280	4217398	275679972	37263121	26132404	434855384	3189517	13947491	3778121	2403170	34544663	38588856	5755453	102207271	466649	11162533	1314224	1085007	14815873	39238108	9931786	78014180	409180	4274798	4444850	393459	865097	416317	2053642	12857343	228071133	192479554	150973832	258408411	444769417	209539487	113711131	1597952965	72026064	36641344	11848351	134320004	7384328	469497	255305260	0	0	0	197653	359	1451	199104	255504364	0	0	0	0	0	0	0	0	0	0	4261381190	77784629	52511599	26016736	156312964	56029498	237572467	293601965	16205982	320345	6199708	2119751	2270789	7503857	238210	18094105	218270651	4591736557	196545539	0	0	0	306005944	3955375246	440217	440217	-2	8985	478321	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	29	MO	Missouri	5513575637	708332446	-2	-2	13428340	76310958	847612	7470726	202942490	133639534	200680799	243699313	0	269310	7017415481	37377282	3812028497	59811871	881705408	0	0	941517279	1473159552	11808338539	4116763857	1275526068	200910777	255902	114674200	373135375	38513475	20223928	5986815907	2793318502	899856758	102094618	304835475	54195205	326702742	227841484	206405377	434859418	356261938	172650997	105222453	1829944409	98697413	64540322	65529456	124039410	128235024	57154330	42934427	581130382	15858193	85505814	108187238	13476018	234790467	250685996	74326167	782829893	8276615	60072647	23261861	10707095	287740665	51697159	16623800	458379842	3280710	23412848	13965466	2734665	67478243	42884620	9655716	163412268	0	0	0	0	0	0	536487	536487	449534963	437960267	403383932	583081941	1007028094	532188482	239643334	3652821013	109816642	41489223	166158062	144235963	8805789	0	461699890	0	0	0	0	0	0	0	461699890	0	0	0	0	0	0	0	0	0	0	10101336810	651399861	9109676	36674035	697183572	318199995	904543753	1222743748	160743056	1274758	0	26892634	0	0	295837	26892634	258085838	11198458199	201770168	34051657	0	0	584687420	9516649390	844469	844469	-2	11269	915472	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	A	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	30	MT	Montana	563357710	4577479	-2	-2	2542559	2397049	135338	545861	11545206	18206204	40661846	38532719	302885	472107	680334053	166701230	837350555	12400462	152928311	0	79619574	244948347	425906094	1929334185	673528732	208789395	59193801	1289809	2749340	64089087	4527851	4568768	1011459592	526795258	54700055	20250010	1941726	8561508	65179241	35549176	25063328	69319731	59688627	21540165	26362718	302702986	19528830	10193633	7713077	21515657	22310691	6998714	8152496	96413098	32469617	8246571	14394391	2944228	40306545	47499429	8999362	154860143	2765795	8164066	2244002	1824119	45820370	6134272	4110987	71063611	79073	334150	256060	95840	35310940	12593563	1530896	50200522	149867	270954	2468210	458630	1702033	164550	704061	5918305	120093350	62424400	51883008	96062365	169828266	82337130	48329624	630958143	23906112	8431177	11410954	31959836	277369	243178	75951257	1413984	436307	248612	229605	7163	19583	2348091	78299348	0	0	0	0	0	0	0	0	0	0	1720717083	216980854	11100882	11651660	239733396	41216569	57029893	98246462	3333923	1000	20785	7524975	0	0	170259	7545760	77936706	2026514326	50109335	3729192	0	0	116159466	1604557617	135028	135028	-2	11883	149474	1559993495	160723588	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	31	NE	Nebraska	2474429770	34857192	-2	-2	1698326	58470228	140321	81413	15291235	68173026	93891220	80185981	0	780539	2769447610	17355676	1502037852	39354204	188674261	4843875	110786883	343659223	311537714	4632500361	1740122782	652225468	143610675	0	18009692	106501615	28828882	26709619	2669170159	1044533997	260399522	405299	241129217	14320211	95049037	77901420	62695340	144318008	133442565	42749125	30611613	586767108	30544198	26531444	21200989	50843391	53609076	14407988	14014626	211151712	14957114	13686485	22422350	1179607	146031448	59006325	46673487	303956816	12308160	17406368	3896043	1570463	29058880	3261097	6481183	73982194	1616822	5308971	65233	709833	32349062	14620650	11167696	65838267	2600942	4222561	7198721	1726535	3064760	2033790	2349615	23196924	155459451	139748278	117413443	199638004	365206729	121458325	100130524	1199054754	51120799	17801328	25886294	72709612	2302884	3680218	171198251	253506	29340	29500167	38890713	624541	40289609	108963335	280161586	0	0	0	0	0	0	0	0	0	0	4148386499	313597656	16611365	61925761	392134782	105090076	209624587	314714663	1853429	0	408305	181763	0	0	0	590068	176131700	4640559352	87308402	0	0	0	251991834	3896394665	287563	287563	-2	13550	323766	3861778160	286608338	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	32	NV	Nevada	1271874227	1510894695	-2	3102958	3317783	124409	979757	0	20306900	21990131	9777127	66188890	359	932433	2909365260	0	1854967105	17637637	408681062	2696544	14785005	443800248	1062032250	5208132613	1657270909	679995047	46968259	2461886	2008589	181698393	5189159	4235205	2572629699	1173430941	260336249	15494953	48318407	30586997	151120098	139584683	28485296	226974028	159298609	95456061	75042087	875960862	61978310	51703489	11345585	89107242	71015153	45772289	34523678	365445746	22702946	34930237	22726549	12973837	94043615	12806006	48078394	248261584	5435788	18706816	1742464	1997611	90417234	17683721	7271207	143254841	416116	273019	21569	246303	3285422	54985445	2283896	61511770	594929	3239273	1151591	434005	564605	115014	8529307	14628724	241832071	248164498	65451485	331486723	415339216	171833091	173444673	1647551757	44132827	18871769	15217637	89563942	2620941	3636908	171423083	0	0	40739	27727	0	4	68470	171491553	0	0	0	0	0	0	0	0	0	0	4391673009	511886985	134795940	7470681	654153606	171812289	415281505	587093794	5411613	0	0	17178333	0	0	0	17178333	211588491	5137738431	113813324	8888882	0	0	159699796	4231973213	461250	-2	461250	9175	485785	4013655852	295284140	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	33	NH	New Hampshire	1637309340	-2	310071242	-2	7163941	101600246	244461	338723	4877207	36120649	2866227	25793676	154405	432052	2025033200	0	1000779473	2326693	166192739	54528	620994	169194954	187109761	3195007627	1105557600	534917929	55085158	162329740	105054747	35773377	15430652	3444574	1897108378	693655716	169485170	19948781	11192497	-1	129265612	44756214	35862610	105320072	72270802	9724157	18200256	415399723	62449301	24780629	15773563	52493234	36709747	3826259	10058641	206091374	34164273	15135733	50173813	6845422	76741409	116288195	7131267	306480112	2089621	9507652	1429376	1982043	52053101	3526623	2602772	73191188	865012	9130093	611100	495576	5380588	1093994	3348927	20925290	3312920	839358	1770911	1368380	115551	35563	1285728	8728411	231281727	95019586	105010273	168009151	237890610	133400797	39278664	1009890808	21428115	6687266	16127830	25046730	713051	224486	69514427	0	0	0	0	0	0	0	69514427	0	0	0	0	0	0	0	0	0	0	2976513613	122851016	3399217	1684133	127934366	44834680	87231401	132066081	569399	18820	631482	5113328	5752	0	86061	5750562	42257224	3147941814	40563757	0	0	0	87545492	2888968121	175323	175323	-2	16478	179433	2847418617	129094996	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	34	NJ	New Jersey	15605740410	-2	-2	-2	38833235	838712380	5088382	410289034	57569931	254491015	283680237	309685810	0	2099872	16557188892	92898	13626605674	31742146	1236609173	0	26081878	1294433197	750949787	31478320661	9612214537	5191035812	846956624	822750849	869542331	484275460	42148007	42077460	16999310742	6531531281	1652214764	96216281	762755277	56380178	1747342318	563392434	195296957	909088849	956418034	246783895	370930576	4989253063	855194409	293828096	110572153	443835073	512652707	128356484	179389785	2523828707	360554262	153603568	228218733	46687890	789283464	794080333	110279102	2482707352	23286234	41513237	6723784	18939263	496208489	35254414	15877352	637802773	1790597	2295296	2491097	1872164	35225251	23966153	17073323	84713881	4788279	15721827	36600873	8239123	11830131	3388610	13604648	94173491	2991165502	1068059162	577412500	1426790198	2766392825	1207863736	690081463	10727765386	213378399	43765691	39422681	300239157	8420759	22047022	618852950	54606672	13305179	66525894	112816829	15522709	14413944	261668518	880521468	0	0	0	0	0	0	0	0	0	0	28607597596	1004717115	28640896	26871101	1060229112	693178615	1160007389	1853186004	8693977	0	209554033	54303331	0	0	205611	263857364	206522964	30091389016	347003202	0	0	0	931195943	27676401653	1332229	1332229	-2	20775	1408102	26404477613	1271924040	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	35	NM	New Mexico	595516537	1359	-2	5570653	3387578	0	0	0	22942675	23912738	28149069	52416548	0	511675	732408832	2521665	2760377005	186011250	339041132	6894	15065524	540124800	333781600	4035432302	1255124951	442361780	76443820	0	0	108926816	2761262	207557	1883064924	802303610	189153566	20247349	51344206	11516244	192511258	52173274	41897003	130938213	106122944	30799888	63337968	617780548	70111142	19717971	13242050	47437337	41404998	11718060	23288554	226920112	72683251	7975002	30876852	7383534	131930376	56809206	14931345	322589566	8601822	6332624	2035759	3967347	74378895	8106663	6368470	109791580	424579	96314	15015	11940	1107643	2574308	317114	4546913	212439	83869	1855092	108875	385240	54887	1456189	4156591	344119912	86282740	89906756	189835306	354222453	107488704	109382526	1281238397	43313502	17148627	31448611	72442870	3186649	135468	164489078	730174	219052	659876	568250	398881	0	2177352	166666430	0	0	0	0	0	0	0	0	0	0	3330969751	500428078	5972732	631856	507032666	142533	520000	662533	1884156	0	0	0	0	0	0	0	17498293	3850780278	105232889	23708324	0	0	184902273	3146067478	332939	332939	-2	9449	334345	2799410937	252646362	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	36	NY	New York	19111768147	319194769	17118965561	-2	40970837	311232130	0	6881642	81994567	229537702	49344252	3202668291	171461	3173315	40157788902	470849729	28650744899	3113999	3083052797	0	5199403	3091366199	1164395900	72370749729	25494338370	14076597685	2284201300	812236505	297172944	911350883	124203910	4807793	43583532536	12880552577	6281950779	902071649	389717824	198596622	1185221787	855746471	316826926	1875790808	1483402122	575640830	865526823	7158155767	674869108	475759704	169828409	1077025409	852998462	3875622	497874492	3752231206	201005551	275689213	373931710	20847746	2812518870	2222437055	489008938	6395439083	11318928	189475879	14346192	12360956	284723026	94452678	62182277	668859936	841921	137469297	9637903	1803932	128767865	54381232	9879001	342781151	219432	242439	77806475	8393526	2610156	17404	133714178	223003610	2072634806	1796913706	952739712	2994418445	5436252636	2896423589	2048306708	18197689602	441947861	87316511	122856161	494110085	23899833	57393180	1203623798	0	0	0	0	0	0	0	1203623798	0	0	0	0	0	0	0	0	0	0	62984845936	2228200722	52104912	256957502	2537263136	1512019687	4070460785	5582480472	140665406	999701	497882290	487632014	0	486237920	12965275	1471752224	813912284	67639376572	1017713035	95176060	0	0	1436086662	61548759274	2469905	2469905	-2	24919	2659105	59889145827	2685915800	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R
2018	37	NC	North Carolina	-2	-2	3440089016	95899185	5575131	0	0	0	12310208	158028622	0	364171196	0	0	4076073358	0	9386658590	153739715	1487137524	0	3286336	1644163575	947967384	15106895523	6142486971	2112548924	314554687	0	4755393	434874382	41357587	331782	9004796746	3341898012	526079082	283590278	399847145	3839119	539195072	328374086	77308586	638263292	364876902	315255439	187762424	2451035801	186473814	110786959	26206076	210858254	149643227	110780090	75392084	870140504	58043796	32149799	120219315	13927891	331833946	110954020	147989062	815117829	7598880	19993954	4641092	9964643	336314149	68680121	44797488	491990327	51068	5842407	238816	1488293	13952797	80774663	20349713	122697757	0	51973	26513109	1806897	551531	1608479	2927406	33459395	791311562	491356771	254888178	874820977	1183219755	607278149	458868464	4661743856	248525822	105048732	38674407	320133097	15287785	33760567	746142625	0	0	0	0	0	0	0	746142625	0	0	0	0	0	0	0	0	0	0	14412683227	959474206	24894048	80209830	1064578084	29868040	86973004	116841044	66881373	124199	0	508341	0	0	0	508341	284571206	15724118353	461392619	122224403	0	0	747220775	13665462452	1440838	1440838	-2	9484	1553513	13531377371	881305856	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	38	ND	North Dakota	453924109	3057481	-2	8906458	832829	35787342	274164	39991	5351857	34854003	35485353	40853137	0	240966	583780357	34666784	1012631985	43510662	121357277	6460997	375471	171704407	108083083	1802783533	623710941	237450303	22532295	1140577	55078441	28387193	10704513	5285687	918506996	413600401	121364117	30086858	58659565	-1	39550546	30056397	35371280	56398424	48597948	22595493	26705660	259275748	14588991	12046154	14882326	21473378	16775873	4960993	9229640	93957355	7294309	6454818	11896265	1072133	30482150	26321891	8331220	91852786	1499330	4004953	1659278	658139	36839885	9454830	2051354	56167769	359901	5412445	863015	115374	7169126	8758317	6334173	29012351	210744	1397928	3982920	415410	1074188	459300	836856	8377346	63143920	53960250	67792069	80017484	133770044	63792507	47154730	509631004	26036765	7423029	1915211	37347836	1163184	983418	73706259	6334195	1349848	7216496	18621677	1615514	7266732	40788948	114495207	0	0	0	0	0	0	0	0	0	0	1542633207	176811509	14968439	895342	192675290	36935425	57944071	94879496	9785667	33743	0	2341106	0	0	16607	2341106	58409693	1789981182	38446564	0	0	0	110133879	1432499328	107064	-2	107064	13380	111920	1423901677	113709774	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	39	OH	Ohio	10585886009	507267606	-2	-2	117810066	1058608360	7706474	701765	168780316	236411481	272264659	809736469	8599465	10145609	12724608154	165125214	10702270812	82616489	1701484889	36652305	6978408	1827732091	2095759009	25419736271	8049163822	2978669367	965258295	411892546	894081721	453542559	171503401	163316176	13021842765	5185504162	1521913182	303706075	-1	396353718	886107619	446399136	335340007	727045943	652202369	444117371	341302275	3832514720	328694081	175307913	135721513	315679207	292738468	220366072	145520776	1614028030	276574032	172141372	163920830	96252444	806082827	267542016	286648723	2069162244	21328385	49430972	8791572	18987805	126483907	124934822	30898030	380855493	4006745	38705554	2630169	3597613	113032512	92225326	27623270	281821189	15798290	7959413	37961285	22596916	6365555	1889824	253808077	346379360	1528502407	851238806	681735207	1180562315	1883873126	1058850105	1058177881	8242939847	226734567	116386826	96385733	267202327	11902921	2987855	709697308	60808	18799	89545	701005	3264	95485	965642	710662950	0	0	0	0	0	0	0	0	0	0	21975445562	1407368182	11064387	53493212	1471925781	627795498	946843382	1574638880	226519175	14573359	145670734	76820410	0	5376994	15665001	227868138	560026734	24397227791	571940550	13099252	0	0	1237977556	20737468006	1639543	-2	1639543	12648	1704399	20236687021	1413133835	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	40	OK	Oklahoma	2132012308	-2	-2	25655993	22238258	1362599	3084592	0	23637604	63621786	185006759	157640561	212825	863770	2613974456	168869488	3082304224	72648769	581330125	14205198	39105624	707289716	906439734	6572437884	2171164906	716169635	60208473	1882383	5491282	187781581	13068563	10396193	3147603171	1226517999	190810561	42295079	181680901	35823536	201492614	117268987	97849616	233108145	156380708	85676701	85217828	976994599	66632865	40490890	30074552	76931322	56647781	28534602	27439258	326751270	50607465	44385911	31559952	2445990	232821410	30844094	43093683	435758505	54951319	26580262	4580117	4653366	159987918	32585250	22517378	305855610	950138	2746753	426338	51778	30537904	49981434	9959889	94654234	20398806	5335013	11110246	617293	2533032	1048815	26825737	67868942	394083069	234061063	175174483	317756116	608370849	178689462	205093884	2113228926	101000465	43414587	61082950	159783513	4109369	1915819	367197334	0	0	249908	52925911	0	219099	53394918	420592252	0	0	0	0	0	0	0	0	0	0	5681424349	391505335	206078402	5052955	602636692	83635313	617398544	701033857	5755879	200	15884301	4463712	0	0	7049	20348013	322970772	6422004348	133948364	20522745	0	0	429499099	5251925250	647896	647896	-2	8106	695092	5027506105	653618244	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2018	41	OR	Oregon	2740557731	1942816	5844679	-2	4488906	8724745	1175662	323765	69087495	42151637	98645992	319542135	124263	323453	3283884769	144852160	4483314129	16814290	524973692	7857405	28148097	577793484	1694123835	8489844542	2323164810	1321895254	160861085	23175993	247148727	195388342	5113165	17367917	4041853401	1476853465	223942066	42677820	147063023	24000251	307931926	134255217	42676210	270352755	174915633	87463325	169728498	1187323564	168012875	76965189	21327552	153301537	110674714	61660267	106388990	698331124	48008668	37568014	20903924	9259525	193451529	139754280	66677407	515623347	10229977	21670323	2635293	6998366	41967639	20189913	59284185	162975696	430255	516525	60991	163202	10774146	26555178	6444836	44945133	5580141	2813468	8364082	2017105	16434831	4256734	29498730	68965091	539763587	273272211	95907061	441929288	537444346	313324519	431577810	2633218822	56598078	39723313	52099149	81354543	2225524	2908001	232683084	1117322	356260	596406	1903008	133336	33660	4006656	236689740	0	0	0	0	0	0	0	0	0	0	6911761963	929016451	37925655	40868263	1007810369	426624170	565188025	991812195	31142647	191042	0	822774	0	0	0	822774	131402118	8004145953	156998921	2912265	0	0	306821099	6604940864	528988	528988	-2	12486	580684	-1	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
