SURVYEAR	FIPS	STABR	STNAME	R1A	R1B	R1C	R1D	R1E	R1F	R1G	R1H	R1I	R1J	R1K	R1L	R1M	R1N	STR1	R2	R3	R4A	R4B	R4C	R4D	STR4	R5	TR	E11	E12	E13	E14	E15	E16	E17	E18	STE1	E11A	E11B	E11C	E11D	E2	E212	E213	E214	E215	E216	E217	E218	TE21	E222	E223	E224	E225	E226	E227	E228	TE22	E232	E233	E234	E235	E236	E237	E238	TE23	E242	E243	E244	E245	E246	E247	E248	TE24	E252	E253	E254	E255	E256	E257	E258	TE25	E262	E263	E264	E265	E266	E267	E268	TE26	STE22	STE23	STE24	STE25	STE26	STE27	STE28	STE2T	E3A11	E3A12	E3A13	E3A14	E3A2	E3A16	E3A1	E3B11	E3B12	E3B13	E3B14	E3B2	E3B16	E3B1	STE3	E4A1	E4A2	E4B1	E4B2	E4C1	E4C2	E4D	E4E1	E4E2	STE4	TE5	E61	E62	E63	STE6	E7A1	E7A2	STE7	E81	E82	E9A	E9B	E9C	E9D	E91	STE9	TE10	TE11	X12C	X12D	X12E	X12F	TX12	NCE13	ADA	A14A	A14B	PPE15	MEMBR14	IR1A	IR1B	IR1C	IR1D	IR1E	IR1F	IR1G	IR1H	IR1I	IR1J	IR1K	IR1L	IR1M	IR1N	ISTR1	IR2	IR3	IR4A	IR4B	IR4C	IR4D	ISTR4	IR5	ITR	IE11	IE12	IE13	IE14	IE15	IE16	IE17	IE18	ISTE1	IE11A	IE11B	IE11C	IE11D	IE2	IE212	IE213	IE214	IE215	IE216	IE217	IE218	ITE21	IE222	IE223	IE224	IE225	IE226	IE227	IE228	ITE22	IE232	IE233	IE234	IE235	IE236	IE237	IE238	ITE23	IE242	IE243	IE244	IE245	IE246	IE247	IE248	ITE24	IE252	IE253	IE254	IE255	IE256	IE257	IE258	ITE25	IE262	IE263	IE264	IE265	IE266	IE267	IE268	ITE26	ISTE22	ISTE23	ISTE24	ISTE25	ISTE26	ISTE27	ISTE28	ISTE2T	IE3A11	IE3A12	IE3A13	IE3A14	IE3A2	IE3A16	IE3A1	IE3B11	IE3B12	IE3B13	IE3B14	IE3B2	IE3B16	IE3B1	ISTE3	IE4A1	IE4A2	IE4B1	IE4B2	IE4C1	IE4C2	IE4D	IE4E1	IE4E2	ISTE4	ITE5	IE61	IE62	IE63	ISTE6	IE7A1	IE7A2	ISTE7	IE81	IE82	IE9A	IE9B	IE9C	IE9D	IE91	ISTE9	ITE10	ITE11	IX12C	IX12D	IX12E	IX12F	ITX12	INCE13	IADA	IA14A	IA14B	IPPE15	IMEMBR14
2015	42	PA	Pennsylvania	12912355210	2230366572	-2	-2	54852880	2566170624	0	3334290	37607487	295142712	41911862	636407777	0	4075741	16212720241	1901620	10764800244	99534539	1894659693	8676219	778590	2003649041	5110291629	28983071146	9105193320	4836292801	678115884	299461526	2806859587	491422808	141914918	29309645	15439795984	6624257834	1905590740	237204805	338139941	176770361	797538908	417892774	274577074	681754677	800641334	164678556	385726750	3522810073	418099896	219697112	151253050	358292224	485797544	92365564	223742730	1949248120	122929151	134127460	254775575	66266168	780828536	959057161	259413858	2577397909	19229887	70822328	12921523	15214818	328438055	51831112	62036961	560494684	3844899	56821729	2930663	3050330	56171507	27215581	62646436	212681145	1597987	2346701	75370322	3634735	2859190	1305681	18624591	105739207	1359395829	844886375	768897544	1125162622	2398564659	1269238074	949544890	8715689993	203533079	117338631	272135221	245808935	12138488	10437480	849253346	39506014	20795730	25990955	17039755	3025796	1919465	105251919	954505265	0	0	0	0	0	0	111314437	0	0	0	25109991242	1129822504	155803727	141065285	1426691516	1035010332	4920123348	5955133680	84937890	215020	321479143	57594576	25704216	1539440	2131860	406317375	668976239	27400045250	504139890	102440460	0	0	1002563545	24107427697	1630013	-2	1630013	14790	1743160	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	44	RI	Rhode Island	-2	-2	1214870948	340646	2071218	57373736	7563	7556	582647	15330295	6593205	14982913	11056	204229	1254994720	0	990388544	5665591	190125204	0	3248164	199038959	36192017	2444422223	857108655	410935432	13316870	72176029	56789302	22127798	26028138	1070339	1376735123	603727639	136562673	14853165	31393869	5530608	145759898	49536263	18533573	72649326	49773962	11266521	50681757	398201300	60022785	12931043	6317025	28624797	23007940	6545281	20698193	158147064	23633173	12151932	5702526	2836706	61260082	72110013	17260122	194954554	1081546	2427913	206876	1330656	42445730	2563805	798178	50854704	671538	388018	154194	498170	3260431	715221	4415974	10103546	62489	103768	1439597	460859	26340	1047	1097762	3191862	230559891	77150919	32199597	105902344	176514054	92486667	90536012	805349484	2225265	437143	50772875	6101883	304743	0	59537166	444896	130462	76163	199013	7290	13209	863743	60400909	0	0	0	0	0	0	0	0	0	0	2242485516	13289269	1454433	2674168	17417870	45441066	69306711	114747777	1032919	2122	25184622	1777951	0	32322099	68198709	59284672	108773149	2424865525	53517142	9914858	0	0	87649566	2154835950	130747	-2	130747	16481	141959	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	45	SC	South Carolina	1952138651	196695715	960772166	206333258	8335183	12532254	616004	27564	22014843	72596175	160428149	252887429	0	1925423	3834742996	2791337	4198816850	1760378	738388514	0	115019282	855168174	2272698560	8891519357	2774510751	983739924	160295929	91098	12652054	161415640	35754226	23404385	4103457727	2069678392	401420741	104922948	21326554	33661232	311861496	281382862	28161204	337012201	194612371	137093056	137380538	1427503728	104933052	93260337	16909689	114508206	79017607	53692610	51022116	513343617	32208096	58801889	18559060	17429124	239582596	44097525	52984489	463662779	23627705	26361591	1952383	6997613	221045690	74300835	42775987	397061804	3595945	1655294	125481	925728	22639202	3242355	19662435	51846440	95425119	1193000	10476458	972124	5163029	538483	2595888	116364101	568055468	460999679	76058794	476919268	739421293	309722509	286759018	2917936029	110473853	50968191	74875871	157531673	9457740	1616486	395466074	334519	72641	14011	1294346	166	18606225	20321742	415787816	0	0	0	0	0	0	0	0	0	0	7437181572	652858474	49502966	83270731	785632171	352606526	651977238	1004583764	25217434	483152	579531	40721080	0	0	62706	41300611	230378127	8386936218	222590226	0	0	0	466491160	6970690412	697021	697021	-2	10001	756523	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	46	SD	South Dakota	661773588	-2	-2	30110519	4884445	1058279	234724	0	3021704	30061352	5984634	28968577	0	496792	765536335	12491064	431422276	77696318	127852112	852150	4763233	211163813	143645723	1420613488	475667061	144488525	28944363	10833481	2258292	47056288	12310521	1509003	708498721	321133067	37690794	17975433	20047674	9843139	40177879	25533309	23170406	42633928	40666467	13562899	18367332	204112220	11534277	7389413	7117009	14140132	14073459	3457911	7203312	64915513	13448277	7218169	7252053	1352043	54897370	19713095	17360034	121241041	986652	4137556	982211	600731	12327771	6660258	1356503	27051682	58637	2835079	342310	165420	19730007	5705565	1780743	30617761	41288	200096	3704934	235947	4344614	742456	2471127	11740462	66188373	44478543	42226613	58962781	126309681	44136619	46758308	429060918	18756301	6842357	9500939	32112617	1468948	257138	67469352	4228593	1216732	202839	379028	66380	24259	6051451	73520803	0	0	0	0	0	0	0	0	0	0	1211080442	156855866	17923372	2245757	177024995	32231867	64758111	96989978	7018335	43427	0	186367	0	0	0	186367	64676166	1439817176	26259026	17106109	0	0	85027082	1126053360	125671	-2	125671	8960	133040	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R
2015	47	TN	Tennessee	-2	-2	1905844633	1331353578	5047580	142715	0	516478	3055910	137642822	279040878	380109194	0	606645	4042701240	0	4258682531	50439886	1075727488	112800	570079	1126850253	491037382	9428234024	3581742252	1206926424	122743003	0	1559822	426920409	73701903	13335870	5351667958	2660545479	375990200	139372788	75179976	53042307	247163358	337605567	39448862	381165215	176360069	113651580	94993781	1390388432	75076189	99155431	26131442	116762774	63271876	44580899	33760659	458739270	38172984	62875525	28379199	21601277	175520841	121991874	51224935	499766635	9425956	28079491	1360391	3611249	292392722	45922470	8183805	388976084	1991406	4746008	516860	1273737	7573082	33176416	12964406	62241915	8235500	5469100	95732816	3327055	26022629	5606580	5886663	150280343	378073987	533185114	191052710	526467570	733568137	331753403	194049843	2888150764	159355908	56316992	18087967	241492579	11404067	3825447	479078893	0	0	0	0	0	0	0	479078893	0	0	0	0	0	0	0	0	0	0	8718897615	305856799	63801558	22184438	391842795	245997755	828074909	1074072664	76735917	996576	0	11180901	0	0	55487	11180901	234385944	9347057176	206658651	94564869	0	0	723561445	7995336170	914854	914854	-2	8739	995475	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	48	TX	Texas	25015180011	264956700	-2	-2	84782935	14612458	0	0	80584234	632236404	287720704	800039335	0	0	27165500323	88900566	22787666571	359421895	5486084083	112333163	127884306	6085723447	8040772478	56127790907	21014720337	3509535220	924909544	54508295	43247041	1719678754	168497164	267431102	27490783252	12254434089	1549189704	736452171	2476252749	-1	1786589498	1595386224	235642685	2216658282	1803895582	716751050	1028270481	9383193802	292079114	272294905	36044322	358539168	410988000	168350791	162939684	1701235984	143098360	312686860	388466997	41754750	1021949133	252894681	391560103	2552410884	78973774	183020679	8881449	46416961	1768375731	212123932	144055543	2441848069	2899849	10619085	744601	2096990	91597599	132529201	86625890	327113215	11008117	34441713	26392559	23328579	11630980	1449535	1114349123	1222600606	2311748863	2397830381	695428012	2686697740	5016839426	1351569989	2841174934	17301289345	809667784	286284341	254468611	1361323651	60309624	24153727	2735898114	0	0	0	0	0	0	0	2735898114	0	0	0	0	0	0	0	0	0	0	47527970711	5518024612	319956497	373908591	6211889700	3123696230	2723140818	5846837048	305383273	3983855	0	30960590	0	0	79759	30960590	1253848705	54636187891	1047420636	371623025	0	0	2423783704	45104187007	4855323	4855323	-2	9290	5233765	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	49	UT	Utah	1413387692	103524166	-2	-2	144199779	1042340	3706208	1229895	13366174	63049625	10589932	124852831	2396262	0	1879072669	0	2798041910	20359114	416263945	11203263	2905262	450731584	555253986	5127846163	1662726982	762359461	89795738	1040790	2624128	181826661	66148226	12396226	2710145858	1214059559	165724038	69606618	60350906	29901277	97123157	94520884	18215105	181153363	143002748	65082066	71462619	670559942	44775482	47224881	9769111	83495422	67736286	28811571	34179564	315992317	16901195	13855455	12417834	9698739	72063033	13224241	28807608	166968105	6871116	10896969	1412656	2294613	114482587	22400592	9252086	167610619	1634627	1960299	624645	570441	9878245	20946213	4734046	40348516	838729	530497	742335	916743	1105177	2116670	2561607	8811758	166509679	167028686	42557041	277558880	398389831	131635140	146263484	1329942741	68618595	28242790	5103990	110062001	3719522	12906683	224934059	5312082	2199210	3945533	12693647	822836	1702485	25852957	250787016	0	0	0	0	0	0	0	0	0	0	4290875615	353572719	135740913	87547886	576861518	156029762	316249544	472279306	24247310	220857	0	0	0	0	0	0	334548756	5003244400	65276971	23498584	0	0	312717361	3978158254	581819	-2	581819	6837	635577	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	50	VT	Vermont	840184	1310687	-2	2635995	3209851	315091509	617158	2656131	4241794	16606235	2828221	36528743	435	42359	68861662	0	1584246319	4663577	98732864	738646	1217615	105352702	42100841	1758460683	594644451	282120205	57924878	80039112	324041140	20458890	9273578	2396282	1037583818	381578985	84839005	16482552	15941302	3123428	78883165	35972391	15118169	71989367	40141475	9642793	19955136	271702496	22902845	14187323	4515717	22944976	17260334	3640239	8146763	93598197	18143278	11580937	11442351	5995784	37917516	41048304	5370178	131498348	1644443	6041396	807366	1686826	35601650	2623227	1079642	49484550	276435	7020250	215270	534654	4727683	2272758	1442821	16489871	184223	846892	1380202	958774	117627	151635	2721129	6360482	121757954	68628939	33263805	103575727	131038602	57106198	37272848	552644073	12649494	4581171	13599631	15909166	524825	137285	46876747	984277	277675	128014	213724	5645	11714	1615404	48492151	0	0	0	0	0	0	0	0	0	0	1638720042	24571665	7511956	824237	32907858	12204274	30224760	42429034	11407742	131606	0	2561981	0	0	55413	2561981	34817131	1712078561	25277707	6551686	0	0	55133652	1583586390	82792	-2	82792	19127	87311	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	51	VA	Virginia	-2	-2	5071565988	2816630856	25595891	352621713	2905277	0	4376122	201016416	0	240632614	302585	8425623	8371451372	0	6240350889	97854112	869708849	0	44647624	1012210585	588952889	15624012846	5911977829	2320287441	179955152	3760366	365902184	334466587	67059069	5458981	8755906356	3647175616	1232218052	236999784	117123432	78115210	499541280	549282719	113258879	598825085	477915454	399479796	134622036	2772925249	190590402	201033507	45037086	230550044	203339144	169024693	59853831	1099428707	30225860	97784266	47629620	11807879	548699710	58737346	28200224	823084905	6634282	82992747	21949229	6905113	102753716	86442200	5802009	313479296	577306	46505438	17418758	450120	32584564	55516616	1765283	154818085	288522	2141632	1195307	3150094	8370286	49215129	1508554	65869524	727280346	933234871	229070121	851238215	1341078310	762899164	229986654	5074787681	183537447	81208307	37155401	242440136	7896954	7024513	551365804	1456188	264780	607136	317349	278712	0	2645453	554011257	0	0	0	0	0	0	0	0	0	0	14384705294	562793387	190304528	102965221	856063136	149923780	459677126	609600906	19386761	83720	0	54082478	0	0	523702	54082478	523929991	15544897911	230387745	0	0	0	468633537	13916071757	1186253	-2	1186253	11731	1280381	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	53	WA	Washington	3638564487	2066016	12456854	1893744	88237229	96318309	0	3457571	21374792	99537011	121016557	281199974	0	2344630	4268691294	0	8301015232	160408049	811072134	39580005	25734323	1036794511	1482484189	13606501037	4371176063	1526689606	386895106	16434224	26820117	259107391	11136689	42703578	6603005968	2871146928	378804844	194821182	294693733	-1	504637451	472054210	102475653	496429489	345588237	196314855	242154671	2359654566	185609119	142940272	43449905	167471991	151900974	90467002	82688960	864528223	79547398	71957977	75776808	7564595	422847744	96665623	110853304	865213449	9326759	71504865	7012469	8262262	85192433	56320456	34460384	272079628	937671	7439584	353230	355183	28865333	52913679	7375131	98239811	592341	1563218	2722785	555328	4688499	1633767	1880934	13636872	779713068	760020542	231437620	680283665	1010217887	441401703	472038253	4375112738	107059571	56328382	57043139	150683296	2665414	1047539	372161927	0	0	0	0	0	119964139	119964139	492126066	0	0	0	0	0	0	0	0	0	0	11470244772	1234080070	137510189	109756048	1481346307	426756006	799655087	1226411093	40097748	454745	0	70095	0	0	0	70095	359762896	13104255581	133018817	82247388	0	0	526401632	10943843140	984754	984754	-2	11113	1073638	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	R	R	R	T	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	T	R	R	R	R	R	T	R	R	R	T	R
2015	54	WV	West Virginia	1041239399	7081968	572983	1698986	5355051	403746	0	351392	3773379	16535531	1860214	57207105	118109	170001	1135612726	166342	2027143081	11372333	347848141	352730	2875864	362449068	233874590	3525371217	1138412218	554776019	39551859	3810201	1205385	108143378	7406750	905360	1845599035	740677753	161062541	47709632	8979523	19866051	98863283	67002442	26781281	114872905	104924306	112902165	30650435	555996817	44032525	29210324	16625875	57275242	61378305	67106585	19914734	295543590	13456888	23063752	13496365	1052001	70588337	17593405	6806006	146056754	2721839	28825926	1401288	810400	98498796	42244664	2737755	177240668	140589	2064873	203080	13075	3809636	24440450	390425	31062128	138881	205487	395954	8234	2067069	179452	231186	3226263	159213416	148307931	58700763	174018782	337456813	240026271	60340116	1178064092	64998889	35255742	3635758	99062184	1933132	302152	203254725	0	0	0	0	0	0	0	203254725	0	0	0	0	0	0	0	0	0	0	3226917852	153360257	46954122	3377567	203691946	15094423	51228483	66322906	11770258	135514	679420	31351580	0	0	511654	32031000	91380867	3515460234	67594443	25907565	0	0	117540914	3109376938	259951	259951	-2	11961	280310	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	55	WI	Wisconsin	4756484230	-2	17242530	-2	2766065	346255122	696631	5313909	6644679	147510191	56877208	224506761	3166922	1652339	5217547556	0	5139509160	53084572	754266348	8927633	24654597	840933150	3016511503	11197989866	3812580611	1632340312	90693944	200573422	361840565	220874280	64237465	21933833	5978996402	2554493879	784656897	154567099	133125485	36948658	311567119	286212743	106739643	338440425	305874133	37939108	171871216	1558644387	131555181	112852411	38612351	143615627	141607734	10689058	179649667	758582029	41466271	64567639	127904084	8421865	236021880	376257176	99780913	954419828	9164272	54368104	5808648	11987375	258640129	5183637	48945325	394097490	1026196	14870524	1398968	3923901	23924154	14948903	51167941	111260587	641714	3703672	5403768	1759843	525497	1563156	21499458	35097108	494394557	521704569	284468494	504225135	942669373	431632135	521746579	3700840842	92611270	42531593	72496501	165879605	5917037	879967	374398936	0	0	15728	93620	0	0	109348	374508284	0	0	0	0	0	0	189644224	0	0	0	10054345528	608705567	43751436	32056761	684513764	169374742	528022987	697397729	92915350	1999913	0	32972092	0	0	88138	32972092	259311337	11048249874	211849133	15551541	0	0	440070030	9614275498	822319	-2	822319	11692	871432	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	A	A	R	R	A	R	A	T	R	R	R	R	R	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	A	A	A	A	A	A	A	T	R	R	R	R	R	R	R	R	A	A	A	A	A	A	A	T	T	T	T	T	T	T	T	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	T	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	56	WY	Wyoming	507516253	2864951	-2	-2	124871	1645286	19440	225	1638570	14963969	1183027	21526889	0	41225	549879195	174144313	1116909393	18174727	102493757	0	119241	120787725	48353662	1961720626	578250449	241819182	32337793	2531811	13429588	42259785	7130627	1244154	898443174	368957991	104313505	16901829	20895282	5950042	55515942	46513494	14796651	54768753	54938932	38744259	30757862	296035893	23188500	17656512	5655346	23297725	27449698	17820804	13785721	128854306	7964066	13903851	7904550	1763816	15272010	5245183	8127066	60180542	1594102	6914956	1314585	1591505	46294209	13601174	6407409	77717940	115940	1580400	245465	206220	4744122	12747825	3831642	23471614	9044	174522	1090848	464589	42976	94209	820712	2696900	88271654	85163335	30761980	81886388	143997825	75505629	59898770	565485581	15370501	8129470	1551537	19971984	270306	28015	45051507	184027	59798	167227	130815	6357	9790	551657	45603164	0	0	0	0	0	0	0	0	0	0	1509531919	342526907	23682860	13003144	379212911	3101470	5380000	8481470	6380152	142411	0	463544	0	71772	6747	535316	67714066	1926688360	24264745	10497223	0	0	51094500	1458437419	86531	-2	86531	16855	94067	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	60	AS	American Samoa	-2	-2	-2	-2	0	0	0	0	0	0	10092	237692	0	0	247784	0	12573102	0	68730409	0	660262	69390671	0	82211557	20784001	4334747	940390	0	0	1004585	130789	3616196	30679919	15985471	3262644	-1	1447352	1004585	0	2423038	457363	3759053	1844531	662778	1104609	10251372	0	485771	91692	634912	353597	124687	186571	1877230	0	2171978	37500	0	276928	0	0	2486406	0	220658	23497	0	313682	38353	0	596190	0	12809	0	27453	0	287698	0	327960	78184	721139	169512	0	7981	315	0	977131	78184	6022584	779564	4393965	2796719	826133	1291180	16188329	3160951	633708	242033	11071937	18538	1716149	16824778	0	0	0	0	0	0	0	16824778	0	0	0	0	0	0	0	0	0	0	63693026	1465349	0	0	1465349	0	0	0	0	0	0	0	0	1830116	0	1830116	477287	67465778	7025867	2284731	0	0	9320690	54372336	12439	-2	12439	4371	-1	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
2015	66	GU	Guam	-2	250897977	-2	-2	0	0	0	0	0	231703	0	554293	0	0	251683973	0	-2	0	64901461	0	0	64901461	0	316585434	106308431	38700209	925978	0	0	230440	1208203	0	146165058	94563436	4050504	-1	7694491	160162	20159696	6268114	2005442	11975414	4020339	6014188	3639518	54082711	8481615	2209654	709827	4439465	1676063	2494781	1363764	21375169	434466	5079866	524432	968589	22237462	477770	5058022	34780607	68181	528007	20623	518684	1038217	0	28766	2202478	83943	1091489	15453	177855	10122516	0	0	11491256	83248	577222	39229	0	4835548	0	11536495	17071742	29227206	14662863	3299553	17902152	33807629	8986739	21626565	129512707	1558962	588089	14593366	1295204	134397	0	18035621	0	0	0	0	0	0	0	18035621	0	0	0	0	0	0	0	0	0	0	293713386	0	0	0	0	9953854	2835850	12789704	0	0	0	0	0	0	0	0	12833856	306547242	0	0	17411126	6737048	24379877	269333509	29022	-2	29022	9280	31144	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	A	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
